collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2024131510045,2024,131510045,1,1,1,1,40,7,2,0,0,0,0,0,9,2,E01033692,7,1,1.0,0.0,1
2024131420883,2024,131420883,1,1,1,1,22,5,3,0,0,0,0,0,9,1,E01011029,3,1,0.0,1.0,1
2024131434772,2024,131434772,1,1,3,1,10,2,3,8,3,0,0,-1,0,6,E01011551,3,1,0.0,1.0,1
2024131421958,2024,131421958,2,1,1,1,42,7,2,0,0,0,0,0,1,5,E01010882,7,1,1.0,0.0,1
2024131405517,2024,131405517,2,2,2,2,78,11,3,0,0,2,0,0,9,1,E01010965,3,1,0.0,1.0,1
2024131452985,2024,131452985,2,1,2,2,57,9,3,0,0,1,0,0,9,1,E01011686,3,1,0.0,1.0,1
2024131453496,2024,131453496,2,1,1,1,47,8,3,0,0,0,0,0,9,7,E01011460,3,1,0.0,1.0,2
2024131444890,2024,131444890,1,1,1,1,19,4,2,0,0,0,0,0,90,1,E01011134,6,1,1.0,0.0,1
2024131536097,2024,131536097,1,1,2,2,5,1,3,0,0,2,0,0,9,1,E01011344,3,1,0.0,1.0,1
2024131449156,2024,131449156,2,2,1,1,65,9,3,0,0,0,0,0,19,8,E01010573,3,1,0.0,1.0,1
2024131438992,2024,131438992,2,1,1,1,72,10,3,0,0,0,0,0,9,9,E01011397,3,1,0.0,1.0,3
2024131426497,2024,131426497,1,1,1,1,32,6,2,0,0,0,0,0,90,1,E01011803,7,1,1.0,0.0,1
2024131523243,2024,131523243,1,1,3,1,16,4,3,10,9,0,0,-1,0,3,E01010801,3,1,0.0,1.0,1
2024131502426,2024,131502426,1,1,3,1,15,3,3,5,3,0,0,-1,0,6,E01010922,3,1,0.0,1.0,2
2024131519688,2024,131519688,2,1,2,2,77,11,2,0,0,1,0,0,9,10,E01032504,6,1,1.0,0.0,1
2024131499241,2024,131499241,1,1,3,2,17,4,3,5,1,0,0,-1,0,8,E01034586,3,1,0.0,1.0,1
2024131474058,2024,131474058,1,1,1,1,89,11,3,0,0,0,0,0,9,7,E01011849,3,1,0.0,1.0,1
2024131417466,2024,131417466,2,1,1,2,37,7,2,0,0,0,0,0,9,1,E01007373,6,1,1.0,0.0,3
2024131529637,2024,131529637,1,1,2,2,2,1,3,0,0,2,0,0,9,1,E01011093,3,1,0.0,1.0,1
2024131499713,2024,131499713,1,1,3,2,11,3,3,4,2,0,0,-1,0,1,E01010843,3,1,0.0,1.0,1
2024131413092,2024,131413092,1,1,2,2,18,4,3,0,0,1,0,0,9,9,E01011086,3,1,0.0,1.0,1
2024131523781,2024,131523781,1,1,1,2,21,5,3,0,0,0,0,0,9,1,E01011358,3,1,0.0,1.0,3
2024131441225,2024,131441225,2,1,1,2,21,5,3,0,0,0,0,0,9,1,E01011317,3,1,0.0,1.0,1
2024131487400,2024,131487400,1,1,1,1,39,7,3,0,0,0,0,0,9,8,E01011653,3,1,0.0,1.0,1
2024131432782,2024,131432782,2,1,1,1,26,6,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2024131534853,2024,131534853,2,1,3,2,18,4,3,9,5,0,0,-1,0,6,E01010634,3,1,0.0,1.0,1
2024131526886,2024,131526886,2,2,2,2,52,8,3,0,0,0,0,0,9,1,E01011922,3,1,0.0,1.0,1
2024131404200,2024,131404200,1,2,2,2,22,5,3,0,0,1,0,0,9,1,E01010808,3,1,0.0,1.0,1
2024131503631,2024,131503631,2,1,1,2,43,7,3,0,0,0,0,0,9,2,E01011609,3,1,0.0,1.0,2
2024131416841,2024,131416841,1,1,3,2,12,3,3,4,3,0,0,-1,0,-1,-1,3,1,0.0,1.0,-1
2024131499792,2024,131499792,1,1,3,1,74,10,3,5,3,0,0,-1,0,3,E01011612,3,1,0.0,1.0,1
2024131483193,2024,131483193,1,1,2,1,23,5,3,0,0,1,0,0,9,2,E01011334,3,1,0.0,1.0,4
2024131398381,2024,131398381,1,1,1,2,21,5,2,0,0,0,0,0,9,1,E01024855,6,1,1.0,0.0,4
2024131521892,2024,131521892,2,1,1,1,44,7,3,0,0,0,0,0,9,2,E01011786,3,1,0.0,1.0,1
2024131430692,2024,131430692,1,1,1,1,53,8,3,0,0,0,0,0,9,9,E01007670,3,1,0.0,1.0,4
2024131403128,2024,131403128,2,3,2,2,17,4,2,0,0,1,0,0,9,8,E01011174,7,1,1.0,0.0,3
2024131525759,2024,131525759,1,3,2,2,5,1,3,0,0,2,0,0,9,1,E01010631,3,1,0.0,1.0,1
2024131446530,2024,131446530,2,1,1,2,22,5,3,0,0,0,0,0,9,1,E01010811,3,1,0.0,1.0,1
2024131497581,2024,131497581,2,1,1,1,38,7,3,0,0,0,0,0,9,8,E01007899,3,1,0.0,1.0,4
2024131458203,2024,131458203,1,1,1,2,26,6,3,0,0,0,0,0,9,2,E01010740,3,1,0.0,1.0,1
2024131506586,2024,131506586,1,1,2,1,63,9,3,0,0,0,1,0,11,2,E01011609,3,1,0.0,1.0,1
2024131496661,2024,131496661,1,1,3,2,12,3,3,6,5,0,0,-1,0,1,E01010830,3,1,0.0,1.0,1
2024131471798,2024,131471798,1,1,1,1,60,9,2,0,0,0,0,0,5,1,E01011922,6,1,1.0,0.0,1
2024131441599,2024,131441599,1,1,1,1,73,10,3,0,0,0,0,0,5,8,E01007379,3,1,0.0,1.0,4
2024131486013,2024,131486013,1,1,1,1,19,4,3,0,0,0,0,0,9,2,E01011781,3,1,0.0,1.0,1
2024131450385,2024,131450385,1,1,2,1,67,10,3,0,0,2,0,0,9,1,E01010710,3,1,0.0,1.0,3
2024131398019,2024,131398019,1,1,1,2,21,5,3,0,0,0,0,0,9,1,E01010625,3,1,0.0,1.0,1
2024131428420,2024,131428420,1,2,3,1,56,9,3,9,7,0,0,-1,0,6,E01010816,3,1,0.0,1.0,1
2024131490771,2024,131490771,2,1,1,1,10,2,3,0,0,0,0,0,1,2,E01011018,3,1,0.0,1.0,1
2024131506494,2024,131506494,2,1,1,1,65,9,3,0,0,0,0,0,9,1,E01012761,3,1,0.0,1.0,4
2024131434117,2024,131434117,1,1,1,1,26,6,2,0,0,0,0,0,3,9,E01011565,7,1,1.0,0.0,1
2024131527932,2024,131527932,2,1,3,2,28,6,3,8,8,0,0,-1,0,5,E01011161,3,1,0.0,1.0,1
2024131534901,2024,131534901,1,1,3,2,17,4,3,6,8,0,0,-1,0,2,E01011914,3,1,0.0,1.0,1
2024131473571,2024,131473571,1,1,2,2,3,1,2,0,0,0,0,0,2,1,E01011659,7,1,1.0,0.0,1
2024131467697,2024,131467697,2,1,1,1,60,9,3,0,0,0,0,0,9,5,E01011877,3,1,0.0,1.0,2
2024131443730,2024,131443730,1,1,3,1,20,4,3,10,5,0,0,-1,0,5,E01023720,3,1,0.0,1.0,5
2024131402686,2024,131402686,3,2,1,2,43,7,2,0,0,0,0,0,9,10,E01011280,6,1,1.0,0.0,1
2024131501985,2024,131501985,2,2,1,1,53,8,3,0,0,0,0,0,9,3,E01010669,3,1,0.0,1.0,1
2024131461008,2024,131461008,2,2,2,1,3,1,3,0,0,2,0,0,9,3,E01010600,3,1,0.0,1.0,1
2024131431895,2024,131431895,1,1,2,2,57,9,3,0,0,0,0,0,9,1,E01011032,3,1,0.0,1.0,1
2024131400760,2024,131400760,1,2,3,1,50,8,3,4,1,0,0,-1,0,1,E01010782,3,1,0.0,1.0,1
2024131492519,2024,131492519,1,1,1,1,10,2,3,0,0,0,0,0,1,1,E01011922,3,1,0.0,1.0,1
2024131428171,2024,131428171,1,1,1,1,57,9,2,0,0,0,0,0,5,7,E01010641,7,1,1.0,0.0,3
2024131467078,2024,131467078,2,2,1,1,26,6,3,0,0,0,0,0,9,2,E01012606,3,1,0.0,1.0,4
2024131422668,2024,131422668,1,1,3,2,10,2,3,5,3,0,0,-1,0,3,E01011225,3,1,0.0,1.0,1
2024131460528,2024,131460528,2,1,1,1,35,6,3,0,0,0,0,0,9,4,E01034749,3,1,0.0,1.0,5
2024131507665,2024,131507665,2,1,1,1,17,4,2,0,0,0,0,0,4,1,E01011467,7,1,1.0,0.0,1
2024131412044,2024,131412044,1,1,3,1,48,8,3,9,8,0,0,-1,0,3,E01020789,3,1,0.0,1.0,5
2024131457088,2024,131457088,1,1,3,1,31,6,3,5,9,0,0,-1,0,1,E01010654,3,1,0.0,1.0,1
2024131513618,2024,131513618,2,1,2,2,24,5,3,0,0,1,0,0,9,1,E01007440,3,1,0.0,1.0,4
2024131477951,2024,131477951,1,1,3,1,3,1,2,5,3,0,0,-1,0,2,E01011313,7,1,1.0,0.0,1
2024131448758,2024,131448758,1,1,3,1,35,6,3,1,3,0,0,-1,0,3,E01007679,3,1,0.0,1.0,4
2024131531725,2024,131531725,1,1,1,1,69,10,3,0,0,0,0,0,9,7,E01012950,3,1,0.0,1.0,4
2024131466571,2024,131466571,1,1,1,2,54,8,3,0,0,0,0,0,9,1,E01007341,3,1,0.0,1.0,3
2024131511089,2024,131511089,2,3,2,2,76,11,2,0,0,1,0,0,9,10,E01011196,6,1,1.0,0.0,1
2024131564284,2024,131564284,1,1,1,2,19,4,3,0,0,0,0,0,9,3,E01010629,3,1,0.0,1.0,1
2024131524381,2024,131524381,2,2,2,2,79,11,3,0,0,1,0,0,9,6,E01011524,3,1,0.0,1.0,2
2024131426680,2024,131426680,2,1,1,1,37,7,2,0,0,0,0,0,1,2,E01010805,7,1,1.0,0.0,1
2024131517022,2024,131517022,1,1,1,1,13,3,2,0,0,0,0,0,1,1,E01011750,7,1,1.0,0.0,1
2024131506066,2024,131506066,2,2,2,2,15,3,3,0,0,1,0,0,9,3,E01011307,3,1,0.0,1.0,2
2024131482062,2024,131482062,1,1,1,1,40,7,3,0,0,0,0,0,9,1,E01011337,3,1,0.0,1.0,3
2024131503209,2024,131503209,1,1,1,1,60,9,3,0,0,0,0,0,9,2,E01011222,3,1,0.0,1.0,1
2024131456487,2024,131456487,1,1,1,2,58,9,3,0,0,0,0,0,9,1,E01010635,3,1,0.0,1.0,2
2024131446217,2024,131446217,1,1,1,2,61,9,3,0,0,0,0,0,9,3,E01011718,3,1,0.0,1.0,1
2024131435969,2024,131435969,2,1,1,2,34,6,3,0,0,0,0,0,9,4,E01011629,3,1,0.0,1.0,2
2024131491528,2024,131491528,1,1,3,1,45,7,3,10,9,0,0,-1,0,4,E01034262,3,1,0.0,1.0,3
2024131533420,2024,131533420,3,3,2,2,8,2,3,0,0,2,0,0,9,2,E01011040,3,1,0.0,1.0,1
2024131394463,2024,131394463,1,1,3,2,50,8,3,9,8,0,0,-1,0,9,E01011180,3,1,0.0,1.0,1
2024131432929,2024,131432929,2,1,1,2,44,7,3,0,0,0,0,0,9,10,E01011576,3,1,0.0,1.0,2
2024131526457,2024,131526457,2,1,1,2,57,9,3,0,0,0,0,0,9,6,E01011835,3,1,0.0,1.0,1
2024131461436,2024,131461436,2,3,2,2,62,9,3,0,0,1,0,0,9,6,E01005387,3,1,0.0,1.0,4
2024131503208,2024,131503208,2,1,1,2,58,9,3,0,0,0,0,0,11,1,E01011660,3,1,0.0,1.0,1
2024131459973,2024,131459973,1,1,3,1,21,5,3,9,5,0,0,-1,0,8,E01011744,3,1,0.0,1.0,1
2024131485742,2024,131485742,1,1,1,1,45,7,2,0,0,0,0,0,5,6,E01010816,7,1,1.0,0.0,3
2024131436685,2024,131436685,1,1,3,2,10,2,3,10,1,0,0,-1,0,5,E01010754,3,1,0.0,1.0,1
2024131516422,2024,131516422,1,1,2,2,25,5,3,0,0,1,0,0,9,9,E01011515,3,1,0.0,1.0,1
2024131508875,2024,131508875,1,1,2,2,35,6,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024131438019,2024,131438019,2,2,2,1,30,6,3,0,0,2,0,0,9,2,E01010621,3,1,0.0,1.0,2
2024131426888,2024,131426888,1,1,2,2,9,2,3,0,0,1,0,0,9,2,E01010993,3,1,0.0,1.0,1
2024131491615,2024,131491615,1,2,3,1,60,9,3,8,1,0,0,-1,0,9,E01013356,3,1,0.0,1.0,4
2024131468470,2024,131468470,1,1,1,1,37,7,2,0,0,0,0,0,9,6,E01011885,7,1,1.0,0.0,3
2024131475882,2024,131475882,2,1,1,1,51,8,2,0,0,0,0,0,9,4,E01010603,6,1,1.0,0.0,1
2024131443306,2024,131443306,1,1,3,2,41,7,2,5,1,0,0,-1,0,1,E01010702,7,1,1.0,0.0,1
2024131483261,2024,131483261,1,3,2,2,20,4,3,0,0,1,0,0,9,2,E01010740,3,1,0.0,1.0,1
2024131417694,2024,131417694,2,1,1,1,74,10,2,0,0,0,0,0,9,6,E01027705,7,1,1.0,0.0,4
2024131461055,2024,131461055,1,1,3,1,52,8,2,10,9,0,0,-1,0,2,E01010940,6,1,1.0,0.0,1
2024131462395,2024,131462395,1,1,1,2,35,6,3,0,0,0,0,0,9,2,E01032923,3,1,0.0,1.0,1
2024131400157,2024,131400157,1,1,1,1,61,9,2,0,0,0,0,0,5,4,E01011727,7,1,1.0,0.0,1
2024131494391,2024,131494391,1,1,3,1,53,8,2,5,1,0,0,-1,0,8,E01010937,7,1,1.0,0.0,1
2024131419040,2024,131419040,1,1,3,1,38,7,3,5,3,0,0,-1,0,1,E01011338,3,1,0.0,1.0,1
2024131515352,2024,131515352,1,1,3,1,11,3,3,8,7,0,0,-1,0,8,E01011217,3,1,0.0,1.0,1
2024131428864,2024,131428864,2,1,1,1,40,7,3,0,0,0,0,0,3,1,E01010607,3,1,0.0,1.0,1
2024131408597,2024,131408597,2,1,1,1,60,9,3,0,0,0,0,0,9,1,E01011510,3,1,0.0,1.0,1
2024131486013,2024,131486013,1,2,2,2,26,6,3,0,0,1,0,0,9,2,E01011854,3,1,0.0,1.0,2
2024131423761,2024,131423761,1,1,3,1,11,3,2,5,4,0,0,-1,0,9,E01027583,7,1,1.0,0.0,1
2024131497430,2024,131497430,1,1,1,1,34,6,2,0,0,0,0,0,9,2,E01011918,7,1,1.0,0.0,1
2024131534912,2024,131534912,1,1,1,1,56,9,3,0,0,0,0,0,9,2,E01011334,3,1,0.0,1.0,1
2024131479953,2024,131479953,2,3,1,1,42,7,2,0,0,0,0,0,9,3,E01011647,7,1,1.0,0.0,1
2024131520006,2024,131520006,1,1,1,2,60,9,3,0,0,0,0,0,9,10,E01011088,3,1,0.0,1.0,2
2024131452190,2024,131452190,3,2,1,1,36,7,3,0,0,0,0,0,9,3,E01011871,3,1,0.0,1.0,3
2024131522223,2024,131522223,2,1,1,1,45,7,3,0,0,0,0,0,1,10,E01011797,3,1,0.0,1.0,1
2024131493995,2024,131493995,1,3,2,2,58,9,3,0,0,1,0,0,9,8,E01012065,3,1,0.0,1.0,5
2024131462395,2024,131462395,1,2,2,2,9,2,3,0,0,1,0,0,9,2,E01032923,3,1,0.0,1.0,1
2024131485705,2024,131485705,1,1,2,2,44,7,3,0,0,2,0,0,9,2,E01010929,3,1,0.0,1.0,1
2024131421039,2024,131421039,1,1,1,1,79,11,2,0,0,0,0,0,9,7,E01011878,6,1,1.0,0.0,1
2024131498536,2024,131498536,1,1,1,1,70,10,3,0,0,0,0,0,9,1,E01011357,3,1,0.0,1.0,1
2024131484717,2024,131484717,2,1,1,1,18,4,3,0,0,0,0,0,9,1,E01011863,3,1,0.0,1.0,3
2024131446584,2024,131446584,1,1,3,1,12,3,3,1,1,0,0,-1,0,1,E01010663,3,1,0.0,1.0,1
2024131506297,2024,131506297,1,1,3,2,4,1,3,5,3,0,0,-1,0,3,E01010846,3,1,0.0,1.0,2
2024131450730,2024,131450730,2,1,2,1,18,4,3,0,0,1,0,0,9,3,E01011519,3,1,0.0,1.0,1
2024131421436,2024,131421436,1,1,1,1,60,9,3,0,0,0,0,0,9,4,E01011810,3,1,0.0,1.0,3
2024131489837,2024,131489837,3,2,1,1,32,6,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024131431897,2024,131431897,1,1,1,1,14,3,3,0,0,0,0,0,1,6,E01011734,3,1,0.0,1.0,1
2024131534944,2024,131534944,1,1,1,1,19,4,3,0,0,0,0,0,9,1,E01009328,3,1,0.0,1.0,5
2024131400890,2024,131400890,1,2,3,2,4,1,3,6,9,0,0,-1,0,1,E01011029,3,1,0.0,1.0,1
2024131535250,2024,131535250,1,1,1,1,44,7,2,0,0,0,0,0,9,3,E01011314,5,1,1.0,0.0,1
2024131424781,2024,131424781,1,1,1,1,22,5,3,0,0,0,0,0,9,3,E01010848,3,1,0.0,1.0,2
2024131427661,2024,131427661,1,2,1,1,35,6,3,0,0,0,0,0,9,1,E01011729,3,1,0.0,1.0,1
2024131475888,2024,131475888,1,1,1,1,34,6,1,0,0,0,0,0,1,4,E01025370,1,1,0.0,0.0,1
2024131523017,2024,131523017,1,1,1,1,20,4,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024131513037,2024,131513037,1,1,3,1,13,3,3,5,9,0,0,-1,0,1,E01010653,3,1,0.0,1.0,1
2024131431475,2024,131431475,1,1,2,1,12,3,3,0,0,1,0,0,9,8,E01011185,3,1,0.0,1.0,2
2024131525801,2024,131525801,2,1,1,1,22,5,3,0,0,0,0,0,9,1,E01010809,3,1,0.0,1.0,1
2024131418649,2024,131418649,1,2,2,2,25,5,3,0,0,2,0,0,9,1,E01011660,3,1,0.0,1.0,3
2024131410278,2024,131410278,2,3,2,2,7,2,3,0,0,2,0,0,9,10,E01011564,3,1,0.0,1.0,2
2024131435352,2024,131435352,1,1,3,1,4,1,2,5,3,0,0,-1,0,1,E01011434,7,1,1.0,0.0,1
2024131480263,2024,131480263,1,3,2,1,21,5,3,0,0,2,0,0,9,1,E01011361,3,1,0.0,1.0,1
2024131490179,2024,131490179,2,1,1,1,20,4,3,0,0,0,0,0,1,1,E01011625,3,1,0.0,1.0,2
2024131413696,2024,131413696,2,1,2,1,69,10,3,0,0,0,0,0,10,3,E01011612,3,1,0.0,1.0,1
2024131403037,2024,131403037,2,1,1,1,59,9,2,0,0,0,0,0,9,4,E01011008,6,1,1.0,0.0,1
2024131444008,2024,131444008,2,2,2,2,38,7,2,0,0,1,0,0,9,4,E01011634,7,1,1.0,0.0,2
2024131478891,2024,131478891,2,1,1,1,7,2,2,0,0,0,0,0,1,2,E01010929,7,1,1.0,0.0,1
2024131499980,2024,131499980,1,1,1,1,17,4,3,0,0,0,0,0,1,1,E01011361,3,1,0.0,1.0,1
2024131482308,2024,131482308,2,2,2,1,48,8,3,0,0,1,0,0,9,3,E01005437,3,1,0.0,1.0,4
2024131510003,2024,131510003,1,1,1,1,71,10,3,0,0,0,0,0,9,9,E01011708,3,1,0.0,1.0,1
2024131431928,2024,131431928,1,1,3,1,7,2,2,5,1,0,0,-1,0,2,E01033013,7,1,1.0,0.0,1
2024131420491,2024,131420491,1,1,3,2,40,7,2,8,3,0,0,-1,0,2,E01010738,7,1,1.0,0.0,1
2024131396215,2024,131396215,2,1,1,1,26,6,3,0,0,0,0,0,3,2,E01010929,3,1,0.0,1.0,1
2024131405372,2024,131405372,3,1,2,1,19,4,3,0,0,1,0,0,9,5,E01011063,3,1,0.0,1.0,1
2024131509909,2024,131509909,2,1,1,2,52,8,3,0,0,0,0,0,9,4,E01011206,3,1,0.0,1.0,3
2024131428135,2024,131428135,2,1,1,2,32,6,3,0,0,0,0,0,9,9,E01011271,3,1,0.0,1.0,1
2024131453448,2024,131453448,1,1,1,1,36,7,3,0,0,0,0,0,9,4,E01011447,3,1,0.0,1.0,1
2024131530172,2024,131530172,1,1,1,1,25,5,2,0,0,0,0,0,1,1,E01011472,6,1,1.0,0.0,1
2024131509281,2024,131509281,2,1,3,1,50,8,3,5,1,0,0,-1,0,2,E01010869,3,1,0.0,1.0,1
2024131518345,2024,131518345,2,1,1,1,52,8,3,0,0,0,0,0,9,2,E01010738,3,1,0.0,1.0,1
2024131434579,2024,131434579,1,2,2,2,39,7,3,0,0,1,0,0,9,2,E01011868,3,1,0.0,1.0,1
2024131422516,2024,131422516,2,3,2,1,12,3,3,0,0,2,0,0,9,1,E01011746,3,1,0.0,1.0,2
2024131463980,2024,131463980,2,2,2,1,66,10,3,0,0,1,0,0,9,1,E01011375,3,1,0.0,1.0,2
2024131419200,2024,131419200,1,1,1,2,41,7,3,0,0,0,0,0,9,4,E01010603,3,1,0.0,1.0,1
2024131425395,2024,131425395,1,1,1,1,31,6,2,0,0,0,0,0,9,2,E01011041,7,1,1.0,0.0,2
2024131415527,2024,131415527,1,1,1,1,35,6,3,0,0,0,0,0,1,7,E01010572,3,1,0.0,1.0,2
2024131402824,2024,131402824,1,1,3,1,6,2,3,5,2,0,0,-1,0,2,E01010673,3,1,0.0,1.0,1
2024131434897,2024,131434897,2,1,1,1,13,3,2,0,0,0,0,0,-1,2,E01011771,7,1,1.0,0.0,1
2024131421508,2024,131421508,1,1,3,1,29,6,2,4,1,0,0,-1,0,2,E01011615,7,1,1.0,0.0,1
2024131450894,2024,131450894,2,1,1,1,30,6,3,0,0,0,0,0,9,10,E01010648,3,1,0.0,1.0,3
2024131469875,2024,131469875,1,1,1,2,28,6,3,0,0,0,0,0,9,1,E01011742,3,1,0.0,1.0,1
2024131452374,2024,131452374,2,1,1,1,51,8,2,0,0,0,0,0,19,8,E01007663,7,1,1.0,0.0,4
2024131495718,2024,131495718,1,1,1,1,36,7,2,0,0,0,0,0,3,3,E01011529,7,1,1.0,0.0,1
2024131453363,2024,131453363,1,1,1,1,37,7,2,0,0,0,0,0,5,4,E01011772,7,1,1.0,0.0,1
2024131491252,2024,131491252,1,1,3,1,51,8,3,5,3,0,0,-1,0,1,E01033691,3,1,0.0,1.0,1
2024131453122,2024,131453122,1,1,1,1,19,4,3,0,0,0,0,0,9,9,E01011404,3,1,0.0,1.0,1
2024131400479,2024,131400479,2,1,1,1,18,4,3,0,0,0,0,0,3,1,E01010625,3,1,0.0,1.0,1
2024131463171,2024,131463171,1,2,1,2,50,8,3,0,0,0,0,0,9,8,E01034756,3,1,0.0,1.0,4
2024131443775,2024,131443775,2,1,1,1,24,5,2,0,0,0,0,0,1,9,E01013194,7,1,1.0,0.0,5
2024131502576,2024,131502576,2,1,1,2,14,3,3,0,0,0,0,0,1,3,E01010751,3,1,0.0,1.0,1
2024131520345,2024,131520345,2,1,1,1,15,3,3,0,0,0,0,0,1,1,E01011745,3,1,0.0,1.0,1
2024131456504,2024,131456504,1,2,2,1,6,2,3,0,0,2,0,0,9,1,E01011283,3,1,0.0,1.0,2
2024131535645,2024,131535645,1,1,1,1,31,6,3,0,0,0,0,0,9,3,E01010675,3,1,0.0,1.0,1
2024131503384,2024,131503384,2,6,2,1,46,8,3,0,0,0,4,0,11,2,E01011421,3,1,0.0,1.0,1
2024131432906,2024,131432906,1,1,1,2,56,9,2,0,0,0,0,0,3,1,E01011745,7,1,1.0,0.0,3
2024131443644,2024,131443644,3,3,1,1,46,8,3,0,0,0,0,0,98,7,E01027890,3,1,0.0,1.0,1
2024131403301,2024,131403301,2,1,1,1,36,7,3,0,0,0,0,0,5,3,E01011085,3,1,0.0,1.0,2
2024131489680,2024,131489680,2,1,1,2,43,7,3,0,0,0,0,0,9,7,E01011460,3,1,0.0,1.0,1
2024131435591,2024,131435591,2,1,1,2,49,8,3,0,0,0,0,0,9,4,E01010783,3,1,0.0,1.0,1
2024131510485,2024,131510485,2,1,1,1,27,6,2,0,0,0,0,0,1,1,E01010674,7,1,1.0,0.0,1
2024131458982,2024,131458982,2,1,1,2,48,8,3,0,0,0,0,0,9,1,E01010731,3,1,0.0,1.0,1
2024131409511,2024,131409511,1,1,3,1,11,3,3,5,2,0,0,-1,0,10,E01010579,3,1,0.0,1.0,1
2024131494491,2024,131494491,2,1,1,2,53,8,3,0,0,0,0,0,9,8,E01010573,3,1,0.0,1.0,1
2024131533806,2024,131533806,1,1,1,1,28,6,2,0,0,0,0,0,9,1,E01011318,7,1,1.0,0.0,1
2024131503615,2024,131503615,2,1,1,1,34,6,3,0,0,0,0,0,1,1,E01011671,3,1,0.0,1.0,1
2024131402725,2024,131402725,1,1,1,1,33,6,2,0,0,0,0,0,9,3,E01011779,6,1,1.0,0.0,1
2024131497660,2024,131497660,1,1,3,1,47,8,3,8,3,0,0,-1,0,-1,-1,3,1,0.0,1.0,-1
2024131506280,2024,131506280,2,2,2,1,86,11,3,0,0,1,0,0,9,6,E01011734,3,1,0.0,1.0,2
2024131431222,2024,131431222,2,1,1,1,53,8,3,0,0,0,0,0,9,3,E01013731,3,1,0.0,1.0,5
2024131527504,2024,131527504,2,1,2,2,19,4,3,0,0,1,0,0,9,1,E01027907,3,1,0.0,1.0,4
2024131435628,2024,131435628,1,1,3,2,9,2,2,5,1,0,0,-1,0,6,E01011827,7,1,1.0,0.0,1
2024131503404,2024,131503404,1,1,3,1,2,1,3,5,3,0,0,-1,0,2,E01033689,3,1,0.0,1.0,1
2024131448398,2024,131448398,1,1,1,1,42,7,3,0,0,0,0,0,9,1,E01011080,3,1,0.0,1.0,3
2024131505025,2024,131505025,2,2,2,2,86,11,2,0,0,1,0,0,9,4,E01011114,7,1,1.0,0.0,1
2024131504595,2024,131504595,1,1,1,1,49,8,3,0,0,0,0,0,9,1,E01034972,3,1,0.0,1.0,4
2024131472188,2024,131472188,2,1,2,1,52,8,2,0,0,1,0,0,9,1,E01011729,6,1,1.0,0.0,1
2024131416554,2024,131416554,1,2,1,2,37,7,3,0,0,0,0,0,9,2,E01011298,3,1,0.0,1.0,2
2024131533057,2024,131533057,1,1,3,2,11,3,3,8,1,0,0,-1,0,1,E01011107,3,1,0.0,1.0,1
2024131456212,2024,131456212,2,4,2,2,15,3,3,0,0,2,0,0,9,1,E01011911,3,1,0.0,1.0,3
2024131515932,2024,131515932,1,1,3,2,74,10,2,10,9,0,0,-1,0,2,E01010717,7,1,1.0,0.0,1
2024131404113,2024,131404113,1,2,2,2,14,3,3,0,0,1,0,0,9,5,E01025206,3,1,0.0,1.0,4
2024131439165,2024,131439165,1,1,1,1,48,8,3,0,0,0,0,0,9,1,E01010609,3,1,0.0,1.0,1
2024131437107,2024,131437107,1,1,1,1,41,7,3,0,0,0,0,0,9,2,E01011854,3,1,0.0,1.0,1
2024131431334,2024,131431334,2,3,2,2,26,6,3,0,0,2,0,0,9,1,E01033021,3,1,0.0,1.0,1
2024131442915,2024,131442915,1,1,1,2,22,5,2,0,0,0,0,0,9,2,E01009414,7,1,1.0,0.0,5
2024131530183,2024,131530183,2,1,2,2,61,9,3,0,0,1,0,0,9,1,E01010755,3,1,0.0,1.0,1
2024131509162,2024,131509162,1,2,2,2,57,9,3,0,0,1,0,0,9,3,E01010629,3,1,0.0,1.0,1
2024131453019,2024,131453019,2,1,1,2,86,11,3,0,0,0,0,0,9,7,E01010593,3,1,0.0,1.0,2
2024131420406,2024,131420406,2,1,1,1,19,4,3,0,0,0,0,0,1,1,E01010655,3,1,0.0,1.0,1
2024131527278,2024,131527278,1,1,1,2,20,4,3,0,0,0,0,0,9,4,E01011727,3,1,0.0,1.0,1
2024131454122,2024,131454122,1,1,3,1,41,7,2,5,2,0,0,-1,0,4,E01011335,7,1,1.0,0.0,1
2024131527856,2024,131527856,2,1,1,1,16,4,3,0,0,0,0,0,1,1,E01011337,3,1,0.0,1.0,1
2024131459299,2024,131459299,1,1,1,2,40,7,3,0,0,0,0,0,9,1,E01010840,3,1,0.0,1.0,1
